datum,uredjaj,mjerenje,runtime,model,dataset,split,n_uzoraka,metrika,vrijednost,latencija_ms,dev,torch
2026-09-06T14:09:34,RPi5,SLINN_RAW,eager,housing_mlp__ckpt_2_qat,california_housing,test,3096,MAE,0.489896,0.7069,cpu,2.14.0+cpu
2026-09-06T14:09:34,RPi5,SLINN_RAW,eager,housing_mlp__ckpt_2_qat,california_housing,test,3096,MedAE,0.408515,0.7069,cpu,2.14.0+cpu
2026-09-06T14:09:34,RPi5,SLINN_RAW,eager,housing_mlp__ckpt_2_qat,california_housing,test,3096,P90,0.971213,0.7069,cpu,2.14.0+cpu
2026-09-06T14:09:34,RPi5,SLINN_RAW,eager,housing_mlp__ckpt_2_qat,california_housing,test,3096,lin_R2,0.606552,0.7069,cpu,2.14.0+cpu
2026-09-06T14:09:52,RPi5,SLINN_RAW,eager,speechcommands_m5__ckpt_2_qat,speech_commands_v0.02,val,4443,accuracy,0.813414,1.1831,cpu,2.14.0+cpu
2026-09-06T14:09:52,RPi5,SLINN_RAW,eager,speechcommands_m5__ckpt_2_qat,speech_commands_v0.02,val,4443,f1_macro,0.818295,1.1831,cpu,2.14.0+cpu
2026-09-06T14:10:03,RPi5,SLINN_RAW,eager,speechcommands_m5__ckpt_2_qat,speech_commands_v0.02,test,4888,accuracy,0.812398,1.1809,cpu,2.14.0+cpu
2026-09-06T14:10:03,RPi5,SLINN_RAW,eager,speechcommands_m5__ckpt_2_qat,speech_commands_v0.02,test,4888,f1_macro,0.818261,1.1809,cpu,2.14.0+cpu
2026-09-06T14:10:22,RPi5,SLINN_RAW,eager,speechcommands_m5__ckpt_1_qat,speech_commands_v0.02,val,4443,accuracy,0.832996,1.2578,cpu,2.14.0+cpu
2026-09-06T14:10:22,RPi5,SLINN_RAW,eager,speechcommands_m5__ckpt_1_qat,speech_commands_v0.02,val,4443,f1_macro,0.835848,1.2578,cpu,2.14.0+cpu
2026-09-06T14:10:33,RPi5,SLINN_RAW,eager,speechcommands_m5__ckpt_1_qat,speech_commands_v0.02,test,4888,accuracy,0.814853,1.2834,cpu,2.14.0+cpu
2026-09-06T14:10:33,RPi5,SLINN_RAW,eager,speechcommands_m5__ckpt_1_qat,speech_commands_v0.02,test,4888,f1_macro,0.818127,1.2834,cpu,2.14.0+cpu
2026-09-06T14:10:52,RPi5,SLINN_RAW,eager,speechcommands_m5__best_quality_model_qat,speech_commands_v0.02,val,4443,accuracy,0.803736,1.2952,cpu,2.14.0+cpu
2026-09-06T14:10:52,RPi5,SLINN_RAW,eager,speechcommands_m5__best_quality_model_qat,speech_commands_v0.02,val,4443,f1_macro,0.808422,1.2952,cpu,2.14.0+cpu
2026-09-06T14:11:04,RPi5,SLINN_RAW,eager,speechcommands_m5__best_quality_model_qat,speech_commands_v0.02,test,4888,accuracy,0.804828,1.3137,cpu,2.14.0+cpu
2026-09-06T14:11:04,RPi5,SLINN_RAW,eager,speechcommands_m5__best_quality_model_qat,speech_commands_v0.02,test,4888,f1_macro,0.809947,1.3137,cpu,2.14.0+cpu
2026-09-06T14:17:11,RPi5,SLINN_RAW,eager,yolo26n__ckpt_2_qat,sub10k_open_images_v7,val,837,map,0.281542,346.2934,cpu,2.14.0+cpu
2026-09-06T14:17:11,RPi5,SLINN_RAW,eager,yolo26n__ckpt_2_qat,sub10k_open_images_v7,val,837,map_50,0.452653,346.2934,cpu,2.14.0+cpu
2026-09-06T14:17:11,RPi5,SLINN_RAW,eager,yolo26n__ckpt_2_qat,sub10k_open_images_v7,val,837,map_75,0.293168,346.2934,cpu,2.14.0+cpu
2026-09-06T14:17:11,RPi5,SLINN_RAW,eager,yolo26n__ckpt_2_qat,sub10k_open_images_v7,val,837,mar_100,0.512513,346.2934,cpu,2.14.0+cpu
2026-09-06T14:29:10,RPi5,SLINN_RAW,eager,yolo26n__ckpt_2_qat,sub10k_open_images_v7,test,1674,map,0.276076,347.7533,cpu,2.14.0+cpu
2026-09-06T14:29:10,RPi5,SLINN_RAW,eager,yolo26n__ckpt_2_qat,sub10k_open_images_v7,test,1674,map_50,0.444302,347.7533,cpu,2.14.0+cpu
2026-09-06T14:29:10,RPi5,SLINN_RAW,eager,yolo26n__ckpt_2_qat,sub10k_open_images_v7,test,1674,map_75,0.288647,347.7533,cpu,2.14.0+cpu
2026-09-06T14:29:10,RPi5,SLINN_RAW,eager,yolo26n__ckpt_2_qat,sub10k_open_images_v7,test,1674,mar_100,0.510422,347.7533,cpu,2.14.0+cpu
2026-09-06T14:35:47,RPi5,SLINN_RAW,eager,yolo26n__ckpt_1_qat,sub10k_open_images_v7,val,837,map,0.328675,400.1143,cpu,2.14.0+cpu
2026-09-06T14:35:47,RPi5,SLINN_RAW,eager,yolo26n__ckpt_1_qat,sub10k_open_images_v7,val,837,map_50,0.51827,400.1143,cpu,2.14.0+cpu
2026-09-06T14:35:47,RPi5,SLINN_RAW,eager,yolo26n__ckpt_1_qat,sub10k_open_images_v7,val,837,map_75,0.348608,400.1143,cpu,2.14.0+cpu
2026-09-06T14:35:47,RPi5,SLINN_RAW,eager,yolo26n__ckpt_1_qat,sub10k_open_images_v7,val,837,mar_100,0.558211,400.1143,cpu,2.14.0+cpu
2026-09-06T14:48:39,RPi5,SLINN_RAW,eager,yolo26n__ckpt_1_qat,sub10k_open_images_v7,test,1674,map,0.322844,402.0753,cpu,2.14.0+cpu
2026-09-06T14:48:39,RPi5,SLINN_RAW,eager,yolo26n__ckpt_1_qat,sub10k_open_images_v7,test,1674,map_50,0.506801,402.0753,cpu,2.14.0+cpu
